年,季,公司代號,公司名稱,流動資產,非流動資產,資產總額,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值,Unnamed: 21,待註銷股本股數（單位：股）,Unnamed: 22
2013,02,2414,精技電腦,3850395.0,1249833.0,5100228.0,2066196.0,285962.00,2352158.0,1617358.0,360180.00,321553.0,-4941.00,0.00,2294150.00,--,--,453920.00,2748070.0,0.0,0.0,14.18,,,
2013,02,2415,錩新,1443302.0,1222935.0,2666237.0,692967.0,446011.00,1138978.0,911774.0,213973.00,222426.0,-391.00,--,1347782.00,--,--,179477.00,1527259.0,0.0,0.0,15.73,,,
2013,02,2417,圓剛,2171823.0,1890858.0,4062681.0,393577.0,4724.00,398301.0,2069453.0,612483.00,1023491.0,1321.00,-42368.00,3664380.00,--,--,0.00,3664380.0,0.0,2451000.0,17.92,,,
2013,02,2419,仲琦,5501813.0,1315826.0,6817639.0,3246919.0,569842.00,3816761.0,2177909.0,500720.00,220696.0,-8899.00,-180629.00,2709797.00,--,--,291081.00,3000878.0,861152.0,9527000.0,13.15,,,
2013,02,2420,新巨,2238195.0,3571157.0,5809352.0,1360660.0,2157561.00,3518221.0,1526487.0,135469.00,603655.0,-2677.00,0.00,2262934.00,--,--,28197.00,2291131.0,0.0,0.0,14.82,,,
2013,02,2421,建準電機,4251130.0,2119936.0,6371066.0,2769068.0,108978.00,2878046.0,2509297.0,344242.00,585164.0,21919.00,0.00,3460622.00,--,--,32398.00,3493020.0,0.0,0.0,13.79,,,
2013,02,2423,固緯,1643275.0,1211531.0,2854806.0,817988.0,289603.00,1107591.0,1225183.0,4051.00,475169.0,30181.00,-3548.00,1731036.00,--,--,16179.00,1747215.0,0.0,135000.0,14.85,,,
2013,02,2424,隴華電子,162950.0,226823.0,389773.0,36021.0,7267.00,43288.0,300000.0,0.00,44849.0,1636.00,0.00,346485.00,--,--,0.00,346485.0,0.0,0.0,11.55,,,
2013,02,2425,承啟,2009833.0,229653.0,2239486.0,1036397.0,1194.00,1037591.0,945059.0,0.00,252064.0,4772.00,--,1201895.00,--,--,0.00,1201895.0,0.0,0.0,12.84,,,
2013,02,2426,鼎元,2729363.0,3050827.0,5780190.0,1571722.0,1087910.00,2659632.0,3610176.0,154977.00,-426147.0,-215960.00,-59461.00,3063585.00,--,--,56973.00,3120558.0,0.0,5000000.0,8.61,,,
2013,02,2427,三商電腦,1883475.0,1045207.0,2928682.0,587328.0,251075.00,838403.0,1903145.0,114029.00,43506.0,41037.00,-28910.00,2072807.00,--,--,17472.00,2090279.0,0.0,3000000.0,11.07,,,
2013,02,2428,興勤電子,3711653.0,1434703.0,5146356.0,1324102.0,291411.00,1615513.0,1269482.0,318462.00,1608009.0,172401.00,0.00,3368354.00,--,--,162489.00,3530843.0,0.0,0.0,26.53,,,
2013,02,2429,銘旺科,315956.0,458154.0,774110.0,380838.0,111958.00,492796.0,208000.0,337.00,72977.0,0.00,0.00,--,--,--,--,281314.0,0.0,0.0,13.52,,,
2013,02,2430,燦坤實業,6470752.0,3970623.0,10441375.0,5896755.0,216249.00,6113004.0,1674631.0,1258248.00,1406031.0,-26728.00,--,4312182.00,--,--,16189.00,4328371.0,0.0,0.0,25.75,,,
2013,02,2431,聯昌電子,1549628.0,736464.0,2286092.0,780581.0,58045.00,838626.0,1109270.0,187070.00,136458.0,14668.00,--,1447466.00,--,--,--,1447466.0,0.0,0.0,13.05,,,
2013,02,2433,互盛電,1744031.0,3900456.0,5644487.0,1600206.0,321208.00,1921414.0,1444960.0,36172.00,994574.0,1247367.00,--,3723073.00,--,--,--,3723073.0,0.0,0.0,25.77,,,
2013,02,2434,統懋,787379.0,806272.0,1593651.0,201952.0,389820.00,591772.0,1475701.0,0.00,-478539.0,4717.00,0.00,1001879.00,--,--,--,1001879.0,0.0,0.0,6.79,,,
2013,02,2436,偉詮電,2892818.0,293437.0,3186255.0,641621.0,91678.00,733299.0,2214000.0,28528.00,521053.0,-315287.00,0.00,2448294.00,--,--,4662.00,2452956.0,0.0,0.0,11.06,,,
2013,02,2437,旺詮,2794295.0,1119616.0,3913911.0,1169894.0,201900.00,1371794.0,607688.0,1142294.00,805144.0,46953.00,-59962.00,2542117.00,--,--,0.00,2542117.0,0.0,2000000.0,43.26,,,
2013,02,2438,翔耀實業,29133.0,228333.0,257466.0,70711.0,0.00,70711.0,484942.0,0.00,-213770.0,-84417.00,0.00,186755.00,--,--,0.00,186755.0,0.0,0.0,3.85,,,
2013,02,2439,美律,5025839.0,2897295.0,7923134.0,3040225.0,304128.00,3344353.0,1759804.0,1267528.00,1451242.0,95670.00,0.00,4574244.00,--,--,4537.00,4578781.0,0.0,0.0,27.55,,,
2013,02,2440,太空梭,1336792.0,891457.0,2228249.0,890680.0,127722.00,1018402.0,1391173.0,9128.00,-300017.0,34729.00,--,1135013.00,--,--,74834.00,1209847.0,0.0,0.0,8.16,,,
2013,02,2441,超豐電子,7766395.0,6038412.0,13804807.0,2602293.0,167979.00,2770272.0,5541249.0,340691.00,5152595.0,--,--,--,--,--,--,11034535.0,0.0,0.0,19.91,,,
2013,02,2442,新美齊,2495612.0,711285.0,3206897.0,540573.0,730434.00,1271007.0,1715155.0,6609.00,194822.0,4544.00,--,1921130.00,--,--,14760.00,1935890.0,0.0,0.0,11.7,,,
2013,02,2443,新利虹,1288601.0,996942.0,2285543.0,148291.0,488270.00,636561.0,3540370.0,10434.00,-2152394.0,40362.00,0.00,1438772.00,--,--,210210.00,1648982.0,0.0,0.0,4.06,,,
2013,02,2444,友旺科技,1123522.0,730734.0,1854256.0,775758.0,344.00,776102.0,1350595.0,31003.00,-297607.0,-5837.00,0.00,1078154.00,--,--,0.00,1078154.0,0.0,0.0,7.98,,,
2013,02,2448,晶電,28459968.0,39901177.0,68361145.0,17537556.0,3395736.00,20933292.0,9330324.0,34753669.00,2635511.0,-732897.00,-197622.00,45788985.00,--,--,1638868.00,47427853.0,110100.0,3747208.0,49.28,,,
2013,02,2449,京元電,14597150.0,22724606.0,37321756.0,5861736.0,10665300.00,16527036.0,11926319.0,6617915.00,2251340.0,-3129.00,-950.00,20791495.00,--,--,3225.00,20794720.0,0.0,95000.0,17.43,,,
2013,02,2450,神腦,8988130.0,2020289.0,11008419.0,5566338.0,102079.00,5668417.0,2577864.0,355303.00,2378455.0,28380.00,--,5340002.00,--,--,--,5340002.0,31000.0,0.0,20.71,,,
2013,02,2451,創見資訊,20292923.0,4473939.0,24766862.0,5869678.0,443619.00,6313297.0,4307617.0,4799075.00,9377019.0,-30146.00,--,18453565.00,--,--,--,18453565.0,0.0,0.0,42.84,,,
2013,02,2453,凌群,2339718.0,733562.0,3073280.0,1252804.0,146861.00,1399665.0,1000000.0,0.00,660499.0,-5233.00,0.00,1655266.00,--,--,18349.00,1673615.0,0.0,0.0,16.55,,,
2013,02,2454,聯發科,141101773.0,96251601.0,237353374.0,56857846.0,2142560.00,59000406.0,13494088.0,68251635.00,97285734.0,-660499.00,-55970.00,178314988.00,--,--,37980.00,178352968.0,14859.0,7794085.0,132.91,,,
2013,02,2455,全新,2495414.0,1987675.0,4483089.0,1098639.0,668.00,1099307.0,2465412.0,156012.00,762358.0,--,0.00,--,--,--,--,3383782.0,0.0,0.0,13.73,,,
2013,02,2456,奇力新,2925773.0,3312543.0,6238316.0,1834204.0,1284083.00,3118287.0,1533444.0,294271.00,1199988.0,44764.00,0.00,3072467.00,0.00,--,47562.00,3120029.0,0.0,0.0,20.04,,,
2013,02,2457,飛宏科技,5384221.0,4525428.0,9909649.0,3659575.0,447376.00,4106951.0,2771639.0,949615.00,2069087.0,21355.00,0.00,5811696.00,--,--,-8998.00,5802698.0,0.0,0.0,20.97,,,
2013,02,2458,義隆,8457156.0,2230649.0,10687805.0,3168658.0,445252.00,3613910.0,4325985.0,1379085.00,1303288.0,203298.00,-227634.00,6984022.00,--,--,89873.00,7073895.0,0.0,19848889.0,16.92,,,
2013,02,2459,敦吉,5883843.0,2843992.0,8727835.0,3702216.0,305596.00,4007812.0,1420758.0,705341.00,1858763.0,471917.00,0.00,4456779.00,--,--,263244.00,4720023.0,0.0,0.0,31.37,,,
2013,02,2460,建通精密,4209209.0,1944945.0,6154154.0,2270793.0,1038682.00,3309475.0,1715980.0,270187.00,607550.0,250962.00,0.00,2844679.00,--,--,--,2844679.0,0.0,0.0,16.58,,,
2013,02,2461,光群雷射,3179193.0,2397807.0,5577000.0,1716197.0,846860.00,2563057.0,1629350.0,430180.00,669215.0,6409.00,-92522.00,2642632.00,--,--,371311.00,3013943.0,0.0,8000000.0,17.06,,,
2013,02,2462,良得電,2689352.0,832355.0,3521707.0,1417872.0,513042.00,1930914.0,872809.0,27419.00,687431.0,3134.00,--,1590793.00,--,--,--,1590793.0,0.0,0.0,18.23,,,
2013,02,2464,盟立,4190753.0,1422907.0,5613660.0,2064349.0,496634.00,2560983.0,1825688.0,262505.00,951914.0,12358.00,--,3052465.00,--,--,212.00,3052677.0,0.0,0.0,16.72,,,
2013,02,2465,麗臺科技,893320.0,482753.0,1376073.0,621666.0,4354.00,626020.0,1071746.0,473.00,-324149.0,1669.00,--,749739.00,--,--,314.00,750053.0,0.0,0.0,7.0,,,
2013,02,2466,冠西電,2010228.0,1146494.0,3156722.0,1800603.0,41093.00,1841696.0,1368073.0,161405.00,-197965.0,-23848.00,0.00,1307665.00,--,--,7361.00,1315026.0,0.0,0.0,9.56,,,
2013,02,2467,志聖工業,4202765.0,1373531.0,5576296.0,2297061.0,530991.00,2828052.0,1587445.0,307905.00,786652.0,-33247.00,--,2648755.00,--,--,99489.00,2748244.0,0.0,0.0,16.69,,,
2013,02,2468,華經,1189961.0,518616.0,1708577.0,660040.0,6157.00,666197.0,699612.0,62361.00,291802.0,-11395.00,0.00,1042380.00,--,--,--,1042380.0,0.0,0.0,14.9,,,
2013,02,2471,資通,968315.0,121793.0,1090108.0,246838.0,137169.00,384007.0,472539.0,196671.00,36414.0,477.00,--,706101.00,--,--,--,706101.0,0.0,0.0,14.94,,,
2013,02,2472,立隆電子,3705753.0,3390679.0,7096432.0,2544909.0,689969.00,3234878.0,1543469.0,619037.00,442289.0,28323.00,0.00,2633118.00,--,--,1228436.00,3861554.0,0.0,0.0,17.06,,,
2013,02,2474,可成科技,60640438.0,39108102.0,99748540.0,32350426.0,128068.00,32478494.0,7507031.0,16979018.00,41971794.0,649896.00,--,67107739.00,--,--,162307.00,67270046.0,0.0,0.0,89.39,,,
2013,02,2475,華映,35408250.0,60933427.0,96341677.0,58834267.0,14962766.00,73797033.0,64794541.0,178502.00,-46426168.0,-2391334.00,--,16155541.00,--,--,6389103.00,22544644.0,0.0,0.0,2.49,,,
2013,02,2476,鉅祥,4972854.0,2265371.0,7238225.0,1117750.0,571330.00,1689080.0,2443043.0,457085.00,1791604.0,73285.00,--,4765017.00,--,--,784128.00,5549145.0,0.0,0.0,19.5,,,
2013,02,2477,美隆電,2603329.0,2464490.0,5067819.0,1515933.0,386917.00,1902850.0,2388151.0,4311.00,568115.0,67678.00,0.00,3028255.00,--,--,136714.00,3164969.0,0.0,0.0,12.68,,,
2013,02,2478,大毅,3444525.0,3421646.0,6866171.0,1352467.0,724109.00,2076576.0,2507336.0,1320555.00,920898.0,39913.00,-66926.00,4721776.00,--,--,67819.00,4789595.0,0.0,3674000.0,19.49,,,
2013,02,2480,敦陽科技,3055742.0,775426.0,3831168.0,1197071.0,26770.00,1223841.0,1329504.0,259048.00,1021219.0,-2444.00,0.00,2607327.00,--,--,0.00,2607327.0,0.0,0.0,19.61,,,
2013,02,2481,強茂,9374456.0,14330499.0,23704955.0,5928681.0,9623038.00,15551719.0,3719356.0,2499606.00,519016.0,81562.00,-74363.00,6745177.00,0.00,--,1408059.00,8153236.0,0.0,4500000.0,18.36,,,
2013,02,2482,連宇,712533.0,357965.0,1070498.0,168416.0,66236.00,234652.0,620725.0,80744.00,135229.0,-3139.00,--,833559.00,--,--,2287.00,835846.0,0.0,0.0,13.43,,,
2013,02,2483,百容,1561836.0,1078975.0,2640811.0,423837.0,33911.00,457748.0,1133338.0,707687.00,331679.0,21616.00,-23888.00,2170432.00,--,--,12631.00,2183063.0,0.0,2153000.0,19.52,,,
2013,02,2484,希華,1717288.0,2152970.0,3870258.0,778138.0,544042.00,1322180.0,1574760.0,864950.00,152288.0,-37807.00,0.00,2554191.00,--,--,-6113.00,2548078.0,0.0,0.0,16.22,,,
2013,02,2485,兆赫電子,7336230.0,1914724.0,9250954.0,2438090.0,156749.00,2594839.0,3176890.0,505736.00,2925764.0,11881.00,--,6620271.00,--,--,35844.00,6656115.0,0.0,0.0,20.84,,,
2013,02,2486,一詮精密,5558553.0,3652075.0,9210628.0,3110698.0,2234448.00,5345146.0,2056963.0,1368895.00,514366.0,-17450.00,-96792.00,3825982.00,--,--,39500.00,3865482.0,0.0,2500000.0,18.83,,,
2013,02,2488,漢平,1701118.0,701845.0,2402963.0,772352.0,172029.00,944381.0,799994.0,33594.00,605898.0,8455.00,--,1447941.00,--,--,10641.00,1458582.0,0.0,0.0,18.1,,,
2013,02,2489,瑞軒,22320232.0,5890842.0,28211074.0,12959006.0,943690.00,13902696.0,8336027.0,3747511.00,2162904.0,8472.00,-412251.00,13842663.00,--,--,465715.00,14308378.0,165000.0,25000000.0,17.12,,,
2013,02,2491,吉祥全,1005008.0,2984539.0,3989547.0,2329928.0,740378.00,3070306.0,630000.0,22710.00,-539727.0,-10.00,--,112973.00,--,--,806268.00,919241.0,0.0,0.0,1.79,,,
2013,02,2492,華新科,12558212.0,12233016.0,24791228.0,8372061.0,1581120.00,9953181.0,6900634.0,5592288.00,765716.0,33939.00,-48187.00,13244390.00,--,--,1593657.00,14838047.0,0.0,6246000.0,19.37,,,
2013,02,2493,揚博科技,2398537.0,670922.0,3069459.0,979456.0,92281.00,1071737.0,1144373.0,322023.00,488069.0,43257.00,--,--,--,--,--,1997722.0,0.0,0.0,17.46,,,
2013,02,2495,普安,3093761.0,1257728.0,4351489.0,323424.0,46728.00,370152.0,2824957.0,74932.00,1084084.0,-2636.00,0.00,3981337.00,--,--,0.00,3981337.0,0.0,0.0,14.09,,,
2013,02,2496,卓越成功,152097.0,25239.0,177336.0,57133.0,11333.00,68466.0,361336.0,7091.00,-259557.0,--,--,--,--,--,--,108870.0,0.0,0.0,3.01,,,
2013,02,2497,怡利電子,1722395.0,938492.0,2660887.0,955734.0,78075.00,1033809.0,1187985.0,216787.00,213053.0,9253.00,--,1627078.00,--,--,0.00,1627078.0,0.0,0.0,13.7,,,
2013,02,2498,宏達電,137470814.0,72446477.0,209917291.0,128003939.0,853652.00,128857591.0,8520521.0,16601557.00,69774213.0,228899.00,-14065490.00,81059700.00,--,--,0.00,81059700.0,0.0,20825045.0,97.52,,,
2013,02,2499,東貝光電,9659302.0,5270335.0,14929637.0,6381058.0,2041486.00,8422544.0,3303860.0,3231235.00,27939.0,-231459.00,0.00,6331575.00,--,--,175518.00,6507093.0,0.0,0.0,19.16,,,
2013,02,2501,國建,31783626.0,13662002.0,45445628.0,16958020.0,4953608.00,21911628.0,16565158.0,10407.00,5715462.0,292665.00,0.00,22583692.00,--,--,950308.00,23534000.0,0.0,0.0,13.63,,,
2013,02,2504,國產,14617764.0,39656622.0,54274386.0,13470927.0,13787601.00,27258528.0,15192983.0,1151674.00,5924730.0,282364.00,-28926.00,22522825.00,--,--,4493033.00,27015858.0,0.0,8767686.0,14.91,,,
2013,02,2505,國揚實業,12106271.0,1574983.0,13681254.0,6999966.0,1539824.00,8539790.0,5006121.0,486376.00,-353663.0,2630.00,0.00,5141464.00,--,--,0.00,5141464.0,0.0,0.0,11.28,,,
2013,02,2506,太設,8880883.0,6753273.0,15634156.0,6324297.0,2841199.00,9165496.0,4100000.0,377520.00,1156819.0,18909.00,-199739.00,5453509.00,--,--,1015151.00,6468660.0,0.0,26587416.0,14.22,,,
2013,02,2509,全坤建,4621147.0,568427.0,5189574.0,1777783.0,37048.00,1814831.0,1517520.0,919902.00,758463.0,-80515.00,--,3115370.00,--,--,259373.00,3374743.0,0.0,0.0,20.53,,,
2013,02,2511,太子,23158041.0,24618314.0,47776355.0,15830358.0,15362713.00,31193071.0,13139241.0,521293.00,1081153.0,1522991.00,-60440.00,16204238.00,--,--,379046.00,16583284.0,0.0,35014206.0,13.98,,,
2013,02,2515,中工,27154738.0,11258602.0,38413340.0,15480954.0,3606309.00,19087263.0,15250175.0,20618.00,4230211.0,-322537.00,--,19178467.00,--,--,147610.00,19326077.0,0.0,0.0,12.58,,,
2013,02,2516,新建,6474664.0,1966702.0,8441366.0,5107488.0,662790.00,5770278.0,2364775.0,0.00,219692.0,123159.00,-77824.00,2629802.00,--,--,41286.00,2671088.0,0.0,8973000.0,11.79,,,
2013,02,2520,冠德,30292959.0,8228064.0,38521023.0,20245505.0,8280548.00,28526053.0,5037910.0,1299487.00,2168489.0,693.00,-46537.00,8460042.00,--,--,1534928.00,9994970.0,0.0,8421450.0,17.08,,,
2013,02,2524,京城,24296879.0,392096.0,24688975.0,13694913.0,2148821.00,15843734.0,3759261.0,21077.00,5064903.0,0.00,--,--,--,--,--,8845241.0,0.0,0.0,23.53,,,
2013,02,2527,宏璟,9814265.0,4793608.0,14607873.0,4784586.0,4274293.00,9058879.0,2703060.0,238623.00,1198826.0,1387654.00,-455812.00,5072351.00,--,--,476643.00,5548994.0,0.0,8547695.0,19.38,,,
2013,02,2528,皇普建設,2167702.0,140683.0,2308385.0,950463.0,303924.00,1254387.0,1143200.0,22958.00,-112160.0,0.00,0.00,--,--,--,--,1053998.0,14240000.0,0.0,9.22,,,
2013,02,2530,華建,7119903.0,184179.0,7304082.0,3588474.0,512215.00,4100689.0,2707525.0,8828.00,488719.0,0.00,-54928.00,3150144.00,--,--,53249.00,3203393.0,0.0,3437778.0,11.78,,,
2013,02,2534,宏盛,19753725.0,2607010.0,22360735.0,9969883.0,3214705.00,13184588.0,5890910.0,2762566.00,517174.0,5497.00,0.00,--,--,--,--,9176147.0,0.0,0.0,15.58,,,
2013,02,2535,達工,8306140.0,2599475.0,10905615.0,5878591.0,929379.00,6807970.0,2196229.0,996259.00,794512.0,35592.00,-151331.00,3871261.00,--,--,226384.00,4097645.0,0.0,13627785.0,18.79,,,
2013,02,2536,宏普建設,19663318.0,1374086.0,21037404.0,12513944.0,7787.00,12521731.0,3194670.0,1789887.00,3486565.0,44551.00,0.00,--,--,--,--,8515673.0,0.0,0.0,26.66,,,
2013,02,2537,聯上開發,4817342.0,501338.0,5318680.0,2982834.0,356895.00,3339729.0,1620720.0,194083.00,164148.0,0.00,0.00,--,--,--,--,1978951.0,0.0,0.0,12.21,,,
2013,02,2538,基泰建設,11794990.0,710545.0,12505535.0,6922825.0,42221.00,6965046.0,4076972.0,132362.00,1316824.0,14331.00,--,5540489.00,--,--,0.00,5540489.0,0.0,0.0,13.74,,,
2013,02,2539,櫻花建設,4862123.0,120351.0,4982474.0,2782481.0,1105.00,2783586.0,1879039.0,49903.00,269946.0,0.00,0.00,--,--,--,--,2198888.0,0.0,0.0,13.28,,,
2013,02,2540,愛山林,99752.0,120128.0,219880.0,116992.0,51350.00,168342.0,140000.0,5556.00,-94635.0,0.00,0.00,50921.00,--,--,617.00,51538.0,0.0,0.0,3.64,,,
2013,02,2542,興富發,86365367.0,1566349.0,87931716.0,66020873.0,243248.00,66264121.0,5982701.0,2302142.00,11393684.0,-13346.00,-12583.00,19652598.00,--,--,2014997.00,21667595.0,0.0,7539508.0,33.27,,,
2013,02,2543,皇昌營造,3989607.0,670825.0,4660432.0,2811556.0,225292.00,3036848.0,1789837.0,53165.00,-380185.0,0.00,0.00,1462817.00,--,--,160767.00,1623584.0,0.0,0.0,8.17,,,
2013,02,2545,皇翔,27599146.0,9317864.0,36917010.0,24093616.0,2434142.00,26527758.0,3277348.0,672599.00,6423386.0,--,--,10373333.00,--,--,15919.00,10389252.0,0.0,0.0,31.65,,,
2013,02,2546,根基,3723401.0,470387.0,4193788.0,2063227.0,44334.00,2107561.0,1060357.0,515312.00,354649.0,155772.00,0.00,2086090.00,--,--,137.00,2086227.0,0.0,0.0,19.67,,,
2013,02,2547,日勝,57538055.0,19191242.0,76729297.0,63966446.0,5998605.00,69965051.0,8442721.0,6569827.00,-8504046.0,139.00,--,6508641.00,--,--,255605.00,6764246.0,2847190.0,0.0,7.88,,,
2013,02,2548,華固建設,27772316.0,1531040.0,29303356.0,15001404.0,1092630.00,16094034.0,2768127.0,649457.00,9362409.0,74840.00,-850.00,12853983.00,--,--,355339.00,13209322.0,0.0,174354.0,46.46,,,
2013,02,2597,潤弘精密,5998292.0,5542583.0,11540875.0,6228786.0,1450213.00,7678999.0,1350000.0,547482.00,576874.0,1258818.00,--,3733174.00,--,--,128702.00,3861876.0,0.0,0.0,27.65,,,
2013,02,2601,益航,9425468.0,22918719.0,32344187.0,9737097.0,8912108.00,18649205.0,3776172.0,2518940.00,2765222.0,23939.00,-87269.00,8997004.00,--,--,4697978.00,13694982.0,0.0,4164000.0,24.09,,,
2013,02,2603,長榮海運,54093961.0,114499580.0,168593541.0,35187361.0,73630085.00,108817446.0,34749523.0,7271957.00,15578549.0,-1112236.00,--,56487793.00,--,--,3288302.00,59776095.0,0.0,0.0,16.26,,,
2013,02,2605,新興,6341911.0,22961600.0,29303511.0,3780681.0,8875983.00,12656664.0,5683042.0,39243.00,9944318.0,-1281057.00,--,14385546.00,--,--,2261301.00,16646847.0,0.0,0.0,25.31,,,
2013,02,2606,裕民,26030731.0,24162292.0,50193023.0,9903398.0,16134700.00,26038098.0,8580166.0,225387.00,16455070.0,-1105698.00,0.00,24154925.00,--,--,0.00,24154925.0,0.0,0.0,28.15,,,
2013,02,2607,榮運,5843395.0,18309044.0,24152439.0,1172869.0,3340264.00,4513133.0,10671411.0,4262917.00,4268856.0,265633.00,--,19468817.00,--,--,170489.00,19639306.0,0.0,0.0,18.24,,,
2013,02,2608,嘉里大榮,2207392.0,9285051.0,11492443.0,1915063.0,2474721.00,4389784.0,4835825.0,448888.00,1742996.0,-21264.00,0.00,7006445.00,--,--,96214.00,7102659.0,0.0,0.0,14.49,,,
2013,02,2609,陽明海運,26646012.0,120565804.0,147211816.0,30989783.0,82620884.00,113610667.0,28187131.0,8562852.00,-6087038.0,-801589.00,--,29861356.00,--,--,3739793.00,33601149.0,0.0,0.0,10.59,,,
2013,02,2610,華航,34065145.0,185829119.0,219894264.0,57778118.0,110040630.00,167818748.0,52000000.0,1405394.00,-3064563.0,-13285.00,-43372.00,50284174.00,--,--,1791342.00,52075516.0,0.0,2888780.0,9.68,,,
2013,02,2611,志信,1648958.0,3076427.0,4725385.0,1483516.0,325875.00,1809391.0,1792172.0,0.00,844666.0,-58558.00,0.00,2578280.00,--,--,337714.00,2915994.0,0.0,0.0,15.11,,,
2013,02,2612,中航,7110561.0,16460505.0,23571066.0,2394411.0,11243576.00,13637987.0,2564736.0,42503.00,7890342.0,-564502.00,0.00,9933079.00,--,--,0.00,9933079.0,0.0,0.0,38.73,,,
2013,02,2613,中櫃,766081.0,4829682.0,5595763.0,588825.0,2615604.00,3204429.0,890010.0,--,2377496.0,6822.00,-882917.00,2391411.00,--,--,-77.00,2391334.0,0.0,17829000.0,33.6,,,
2013,02,2614,東森,7165657.0,12450964.0,19616621.0,5764012.0,5316835.00,11080847.0,14185307.0,8780.00,-6359270.0,28064.00,0.00,7862881.00,--,--,672893.00,8535774.0,0.0,0.0,5.54,,,
2013,02,2615,萬海,29895934.0,48480706.0,78376640.0,14871625.0,33926011.00,48797636.0,22182975.0,1261681.00,7059817.0,-1088934.00,0.00,29415539.00,--,--,163465.00,29579004.0,0.0,0.0,13.26,,,
2013,02,2616,山隆通運,2288677.0,2829897.0,5118574.0,2125722.0,306521.00,2432243.0,1130088.0,287780.00,1098389.0,84192.00,-31863.00,2568586.00,--,--,117745.00,2686331.0,0.0,1353454.0,23.0,,,
2013,02,2617,台航,3080097.0,9894242.0,12974339.0,1044556.0,2482851.00,3527407.0,4172945.0,334382.00,5072408.0,-132803.00,--,9446932.00,--,--,--,9446932.0,0.0,0.0,22.64,,,
2013,02,2618,長榮航空,48326118.0,108974798.0,157300916.0,41961548.0,77121641.00,119083189.0,32589450.0,1723602.00,799761.0,-1044180.00,--,34068633.00,--,--,4149094.00,38217727.0,0.0,0.0,10.45,,,
2013,02,2634,漢翔公司,14114146.0,6543917.0,20658063.0,6128894.0,6401045.00,12529939.0,9082615.0,0.00,-942641.0,-11850.00,0.00,--,--,--,--,8128124.0,0.0,0.0,8.95,,,
2013,02,2637,F-慧洋,2017039.0,59769155.0,61786194.0,6762650.0,37566955.00,44329605.0,4149624.0,2679021.00,5645332.0,4854508.00,0.00,17328485.00,--,--,128104.00,17456589.0,0.0,0.0,43.85,,,
2013,02,2642,宅配通,1062416.0,520917.0,1583333.0,541912.0,16234.00,558146.0,860000.0,51.00,187743.0,-22607.00,--,1025187.00,--,--,--,1025187.0,0.0,0.0,11.92,,,
2013,02,2701,萬企,770919.0,5910523.0,6681442.0,136514.0,794194.00,930708.0,3651577.0,0.00,1702641.0,396516.00,--,--,--,--,--,5750734.0,0.0,0.0,16.38,,,
2013,02,2702,華園,601274.0,1585825.0,2187099.0,295721.0,876293.00,1172014.0,874558.0,2169.00,134332.0,4026.00,--,1015085.00,--,--,--,1015085.0,0.0,0.0,12.3,,,
2013,02,2704,國賓,3350055.0,8491547.0,11841602.0,1001173.0,2299776.00,3300949.0,3669234.0,2911338.00,1292146.0,622042.00,0.00,8494760.00,--,--,45893.00,8540653.0,0.0,0.0,23.15,,,
2013,02,2705,六福,1864745.0,8081665.0,9946410.0,2291692.0,2809165.00,5100857.0,3302410.0,0.00,1543372.0,-229.00,--,4845553.00,--,--,--,4845553.0,0.0,0.0,14.67,,,
2013,02,2706,第一店,1768050.0,5652625.0,7420675.0,135041.0,850082.00,985123.0,3698137.0,76031.00,2153603.0,507781.00,0.00,--,--,--,--,6435552.0,0.0,0.0,18.38,,,
2013,02,2707,晶華酒店,1866189.0,4708544.0,6574733.0,2809894.0,990028.00,3799922.0,1062937.0,204521.00,1589297.0,-163446.00,--,2693309.00,--,--,81502.00,2774811.0,0.0,0.0,27.87,,,
2013,02,2712,遠雄來,95986.0,1603256.0,1699242.0,377063.0,317737.00,694800.0,950000.0,--,54442.0,--,--,--,--,--,--,1004442.0,0.0,0.0,10.57,,,
